السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2023,2,القصيم,الرس,مكتب - تجاري,2,279.166665
2023,2,القصيم,بريدة,مكتب - تجاري,128,228.056469
2023,2,القصيم,عنيزة,مكتب - تجاري,33,233.715395
2023,3,القصيم,البدائع,استديو - سكني,15,6000
2023,3,القصيم,البكيرية,استديو - سكني,25,7713.333333
2023,3,القصيم,الخبراء والسحابين,استديو - سكني,5,11250
2023,3,القصيم,الرس,استديو - سكني,51,7633.333333
2023,3,القصيم,المذنب,استديو - سكني,7,6907
2023,3,القصيم,بريدة,استديو - سكني,454,8556.275303
2023,3,القصيم,دخنة,استديو - سكني,4,6000
2023,3,القصيم,رياض الخبراء,استديو - سكني,5,10133.33333
2023,3,القصيم,ضرية,استديو - سكني,1,6000
2023,3,القصيم,عقلة الصقور,استديو - سكني,12,5800
2023,3,القصيم,عنيزة,استديو - سكني,140,8333.333333
2023,3,القصيم,عيون الجواء,استديو - سكني,12,6000
2023,3,القصيم,قبة,استديو - سكني,1,6000
2023,3,القصيم,قصرابن عقيل,استديو - سكني,2,5500
2023,3,القصيم,البدائع,دوبلاكس - سكني,6,17016.66667
2023,3,القصيم,البكيرية,دوبلاكس - سكني,6,13333.33333
2023,3,القصيم,الرس,دوبلاكس - سكني,4,18500
2023,3,القصيم,الشماسية,دوبلاكس - سكني,1,28000
2023,3,القصيم,المذنب,دوبلاكس - سكني,4,10700
2023,3,القصيم,بريدة,دوبلاكس - سكني,105,22959.57447
2023,3,القصيم,رياض الخبراء,دوبلاكس - سكني,2,21500
2023,3,القصيم,عنيزة,دوبلاكس - سكني,29,23328.57143
2023,3,القصيم,عيون الجواء,دوبلاكس - سكني,3,17666.66667
2023,3,القصيم,البدائع,دور - سكني,141,13757.9661
2023,3,القصيم,البصر,دور - سكني,18,13542.85714
2023,3,القصيم,البطين,دور - سكني,1,7200
2023,3,القصيم,البكيرية,دور - سكني,253,13372.18062
2023,3,القصيم,التنومه,دور - سكني,1,5000
2023,3,القصيم,الخبراء والسحابين,دور - سكني,23,14068.18182
2023,3,القصيم,الرس,دور - سكني,492,16845.01695
2023,3,القصيم,الشماسية,دور - سكني,6,13083.33333
2023,3,القصيم,القوارة,دور - سكني,1,10000
2023,3,القصيم,المذنب,دور - سكني,90,13394.82667
2023,3,القصيم,بريدة,دور - سكني,1179,15430.87399
2023,3,القصيم,دخنة,دور - سكني,6,21666.66667
2023,3,القصيم,رياض الخبراء,دور - سكني,53,14100
2023,3,القصيم,ضرية,دور - سكني,3,9400
2023,3,القصيم,عقلة الصقور,دور - سكني,17,13293.33333
2023,3,القصيم,عنيزة,دور - سكني,446,14197.87037
2023,3,القصيم,عيون الجواء,دور - سكني,41,13506.25
2023,3,القصيم,قبة,دور - سكني,3,14600
2023,3,القصيم,قصرابن عقيل,دور - سكني,6,8666.666666
2023,3,القصيم,قصيباء الجديده,دور - سكني,3,7666.666666
2023,3,القصيم,البدائع,شقة - سكني,658,9445.444685
2023,3,القصيم,البصر,شقة - سكني,149,10727.13514
2023,3,القصيم,البطين,شقة - سكني,2,6000
2023,3,القصيم,البكيرية,شقة - سكني,818,9456.506986
2023,3,القصيم,التنومه,شقة - سكني,29,7042.857142
2023,3,القصيم,الخبراء والسحابين,شقة - سكني,176,10205.51181
2023,3,القصيم,الرس,شقة - سكني,1648,10554.45036
2023,3,القصيم,الزلفي - البرود,شقة - سكني,8,8000
2023,3,القصيم,الشماسية,شقة - سكني,34,7503.333333
2023,3,القصيم,القوارة,شقة - سكني,58,7711.230769
2023,3,القصيم,المذنب,شقة - سكني,506,8551.505882
2023,3,القصيم,بريدة,شقة - سكني,11219,10558.06827
2023,3,القصيم,خصيبه,شقة - سكني,68,6754.545454
2023,3,القصيم,دخنة,شقة - سكني,49,7533.333333
2023,3,القصيم,رياض الخبراء,شقة - سكني,290,9181.857923
2023,3,القصيم,ضرية,شقة - سكني,510,5805.673758
2023,3,القصيم,طريف,شقة - سكني,5,7000
2023,3,القصيم,عقلة الصقور,شقة - سكني,295,7213.636363
2023,3,القصيم,عنيزة,شقة - سكني,2780,11810.52756
2023,3,القصيم,عيون الجواء,شقة - سكني,834,6558.104395
2023,3,القصيم,قبة,شقة - سكني,162,6441.558441
2023,3,القصيم,قصرابن عقيل,شقة - سكني,32,7755
2023,3,القصيم,قصيباء الجديده,شقة - سكني,26,8541.666666
2023,3,القصيم,البدائع,فيلا - سكني,10,18483.33333
2023,3,القصيم,البصر,فيلا - سكني,3,96333.33333
2023,3,القصيم,البكيرية,فيلا - سكني,11,17422
2023,3,القصيم,الخبراء والسحابين,فيلا - سكني,2,20200
2023,3,القصيم,الرس,فيلا - سكني,13,24915.38462
2023,3,القصيم,الشماسية,فيلا - سكني,1,12000
2023,3,القصيم,المذنب,فيلا - سكني,5,16840
2023,3,القصيم,بريدة,فيلا - سكني,219,24757.91908
2023,3,القصيم,عنيزة,فيلا - سكني,66,23884.90566
2023,3,القصيم,عيون الجواء,فيلا - سكني,3,29800
2023,3,القصيم,البدائع,محل - تجاري,142,247.790431
2023,3,القصيم,البصر,محل - تجاري,34,246.141346
2023,3,القصيم,البطين,محل - تجاري,1,166.66667
2023,3,القصيم,البكيرية,محل - تجاري,110,273.403297
2023,3,القصيم,الخبراء والسحابين,محل - تجاري,30,173.54189
2023,3,القصيم,الرس,محل - تجاري,397,386.377057
2023,3,القصيم,الشماسية,محل - تجاري,5,180.857144
2023,3,القصيم,القوارة,محل - تجاري,16,142.154314
2023,3,القصيم,المذنب,محل - تجاري,78,319.83063
2023,3,القصيم,بريدة,محل - تجاري,2575,416.032734
2023,3,القصيم,خصيبه,محل - تجاري,9,208.173701
2023,3,القصيم,دخنة,محل - تجاري,10,256.755952
2023,3,القصيم,رياض الخبراء,محل - تجاري,45,233.345791
2023,3,القصيم,ضرية,محل - تجاري,28,293.271053
2023,3,القصيم,عقلة الصقور,محل - تجاري,16,189.680715
2023,3,القصيم,عنيزة,محل - تجاري,710,317.706852
2023,3,القصيم,عيون الجواء,محل - تجاري,35,220.85667
2023,3,القصيم,قبة,محل - تجاري,18,335.548338
2023,3,القصيم,قصرابن عقيل,محل - تجاري,7,223.171551
2023,3,القصيم,قصيباء الجديده,محل - تجاري,1,250
2023,3,القصيم,البدائع,معرض تجاري - تجاري,2,476.846645
2023,3,القصيم,البكيرية,معرض تجاري - تجاري,5,271.574405
2023,3,القصيم,الخبراء والسحابين,معرض تجاري - تجاري,1,73.31378
2023,3,القصيم,الرس,معرض تجاري - تجاري,27,552.201082
2023,3,القصيم,المذنب,معرض تجاري - تجاري,3,325.494673
2023,3,القصيم,بريدة,معرض تجاري - تجاري,293,560.797995
2023,3,القصيم,عنيزة,معرض تجاري - تجاري,48,340.180959
2023,3,القصيم,البدائع,مكتب - تجاري,4,146.006945
2023,3,القصيم,البكيرية,مكتب - تجاري,1,129.62963
2023,3,القصيم,الرس,مكتب - تجاري,5,219.71831
2023,3,القصيم,المذنب,مكتب - تجاري,1,166.65
2023,3,القصيم,بريدة,مكتب - تجاري,171,249.444131
2023,3,القصيم,رياض الخبراء,مكتب - تجاري,3,152.437986
2023,3,القصيم,عنيزة,مكتب - تجاري,22,194.2187
2023,4,القصيم,البدائع,استديو - سكني,4,7750
2023,4,القصيم,البكيرية,استديو - سكني,28,8987.5
2023,4,القصيم,الخبراء والسحابين,استديو - سكني,3,15500
2023,4,القصيم,الرس,استديو - سكني,32,9817.857142
2023,4,القصيم,المذنب,استديو - سكني,5,7100
2023,4,القصيم,بريدة,استديو - سكني,243,11831.73653
2023,4,القصيم,خصيبه,استديو - سكني,1,6000
2023,4,القصيم,ضرية,استديو - سكني,3,5000
2023,4,القصيم,عنيزة,استديو - سكني,84,8887.878787
2023,4,القصيم,عيون الجواء,استديو - سكني,1,6000
2023,4,القصيم,البكيرية,دوبلاكس - سكني,24,16943.47826
2023,4,القصيم,الخبراء والسحابين,دوبلاكس - سكني,1,14000
2023,4,القصيم,الرس,دوبلاكس - سكني,2,21800
2023,4,القصيم,بريدة,دوبلاكس - سكني,85,24469.78313
2023,4,القصيم,دخنة,دوبلاكس - سكني,1,15000
2023,4,القصيم,رياض الخبراء,دوبلاكس - سكني,3,20666.66667
2023,4,القصيم,عنيزة,دوبلاكس - سكني,26,23060
2023,4,القصيم,عيون الجواء,دوبلاكس - سكني,1,15000
2023,4,القصيم,البدائع,دور - سكني,114,14622.10526
2023,4,القصيم,البصر,دور - سكني,21,15515.78947
2023,4,القصيم,البطين,دور - سكني,1,12000
2023,4,القصيم,البكيرية,دور - سكني,223,15085.89109
2023,4,القصيم,الخبراء والسحابين,دور - سكني,26,15031.57895
2023,4,القصيم,الرس,دور - سكني,409,16956.14245
2023,4,القصيم,الشماسية,دور - سكني,2,5500
2023,4,القصيم,القوارة,دور - سكني,1,10000
2023,4,القصيم,المذنب,دور - سكني,85,13513.15789
2023,4,القصيم,بريدة,دور - سكني,1083,15221.70123
2023,4,القصيم,دخنة,دور - سكني,2,12000
2023,4,القصيم,رياض الخبراء,دور - سكني,38,13418.75
2023,4,القصيم,ضرية,دور - سكني,4,12000
2023,4,القصيم,عقلة الصقور,دور - سكني,7,14449.6
2023,4,القصيم,عنيزة,دور - سكني,389,13668.85057
2023,4,القصيم,عيون الجواء,دور - سكني,20,13600
2023,4,القصيم,قبة,دور - سكني,4,11025
2023,4,القصيم,قصرابن عقيل,دور - سكني,7,13500
2023,4,القصيم,قصيباء الجديده,دور - سكني,2,8000
2023,4,القصيم,الاسياح,شقة - سكني,1,12000
2023,4,القصيم,البدائع,شقة - سكني,820,10351.06087
2023,4,القصيم,البصر,شقة - سكني,201,11373.91975
2023,4,القصيم,البطين,شقة - سكني,13,12316.66667
2023,4,القصيم,البكيرية,شقة - سكني,798,11074.42574
2023,4,القصيم,التنومه,شقة - سكني,35,8372.5
2023,4,القصيم,الخبراء والسحابين,شقة - سكني,232,10966.97143
2023,4,القصيم,الرس,شقة - سكني,1747,11475.97768
2023,4,القصيم,الزلفي - البرود,شقة - سكني,23,8470.588235
2023,4,القصيم,الشماسية,شقة - سكني,58,11963.63636
2023,4,القصيم,القوارة,شقة - سكني,93,8998.214285
2023,4,القصيم,المذنب,شقة - سكني,459,9298.162921
2023,4,القصيم,بريدة,شقة - سكني,11785,11478.4769
2023,4,القصيم,خصيبه,شقة - سكني,105,9057.8125
2023,4,القصيم,دخنة,شقة - سكني,70,8606.25
2023,4,القصيم,رياض الخبراء,شقة - سكني,333,10603.57143
2023,4,القصيم,ضرية,شقة - سكني,353,8434.108527
2023,4,القصيم,طريف,شقة - سكني,8,9687.5
2023,4,القصيم,عقلة الصقور,شقة - سكني,292,11504.04255
2023,4,القصيم,عنيزة,شقة - سكني,2845,12165.85734
2023,4,القصيم,عيون الجواء,شقة - سكني,652,8085
2023,4,القصيم,قبة,شقة - سكني,166,9606.185567
2023,4,القصيم,قصرابن عقيل,شقة - سكني,88,11014.70588
2023,4,القصيم,قصيباء الجديده,شقة - سكني,45,10168.96552
2023,4,القصيم,البدائع,فيلا - سكني,12,17770
2023,4,القصيم,البصر,فيلا - سكني,3,37000
2023,4,القصيم,البكيرية,فيلا - سكني,27,23366.33333
2023,4,القصيم,الخبراء والسحابين,فيلا - سكني,2,16000
2023,4,القصيم,الرس,فيلا - سكني,14,32846.15385
2023,4,القصيم,المذنب,فيلا - سكني,11,23880
2023,4,القصيم,بريدة,فيلا - سكني,192,27694.47742
2023,4,القصيم,خصيبه,فيلا - سكني,1,18000
2023,4,القصيم,رياض الخبراء,فيلا - سكني,2,13500
2023,4,القصيم,ضرية,فيلا - سكني,1,12000
2023,4,القصيم,عنيزة,فيلا - سكني,89,24139.72603
2023,4,القصيم,عيون الجواء,فيلا - سكني,5,26900
2023,4,القصيم,قبة,فيلا - سكني,1,8400
2023,4,القصيم,البدائع,محل - تجاري,338,235.305238
2023,4,القصيم,البصر,محل - تجاري,30,241.795899
2023,4,القصيم,البكيرية,محل - تجاري,159,238.946342
2023,4,القصيم,التنومه,محل - تجاري,1,160
2023,4,القصيم,الخبراء والسحابين,محل - تجاري,21,172.505888
2023,4,القصيم,الرس,محل - تجاري,391,386.708558
2023,4,القصيم,الشماسية,محل - تجاري,2,178.125
2023,4,القصيم,القوارة,محل - تجاري,17,153.996984
2023,4,القصيم,المذنب,محل - تجاري,95,257.608533
2023,4,القصيم,بريدة,محل - تجاري,2513,428.536888
2023,4,القصيم,خصيبه,محل - تجاري,30,243.011182
2023,4,القصيم,دخنة,محل - تجاري,17,217.241928
2023,4,القصيم,رياض الخبراء,محل - تجاري,51,233.778418
2023,4,القصيم,ضرية,محل - تجاري,17,270.39168
2023,4,القصيم,طريف,محل - تجاري,1,113.63636
2023,4,القصيم,عقلة الصقور,محل - تجاري,20,137.672964
2023,4,القصيم,عنيزة,محل - تجاري,669,311.775419
2023,4,القصيم,عيون الجواء,محل - تجاري,33,247.574457
2023,4,القصيم,قبة,محل - تجاري,17,359.20428
2023,4,القصيم,قصرابن عقيل,محل - تجاري,11,185.17479
2023,4,القصيم,قصيباء الجديده,محل - تجاري,2,208.33333
2023,4,القصيم,البدائع,معرض تجاري - تجاري,4,218.467087
2023,4,القصيم,البكيرية,معرض تجاري - تجاري,3,180.320853
2023,4,القصيم,الرس,معرض تجاري - تجاري,44,397.772173
2023,4,القصيم,المذنب,معرض تجاري - تجاري,3,249.755803
2023,4,القصيم,بريدة,معرض تجاري - تجاري,295,564.489711
2023,4,القصيم,رياض الخبراء,معرض تجاري - تجاري,3,205.70923
2023,4,القصيم,عنيزة,معرض تجاري - تجاري,81,472.508325
2023,4,القصيم,عيون الجواء,معرض تجاري - تجاري,1,388.88889
2023,4,القصيم,البدائع,مكتب - تجاري,2,187.5
2023,4,القصيم,البكيرية,مكتب - تجاري,3,109.01321
2023,4,القصيم,الرس,مكتب - تجاري,2,275
2023,4,القصيم,المذنب,مكتب - تجاري,5,238.875
2023,4,القصيم,بريدة,مكتب - تجاري,142,244.268732
2023,4,القصيم,عنيزة,مكتب - تجاري,25,219.686129
2024,1,القصيم,البدائع,استديو - سكني,6,11000
2024,1,القصيم,البصر,استديو - سكني,3,13300
2024,1,القصيم,البكيرية,استديو - سكني,67,9331.25
2024,1,القصيم,الرس,استديو - سكني,33,8907.407407
2024,1,القصيم,المذنب,استديو - سكني,8,6275
2024,1,القصيم,بريدة,استديو - سكني,339,10170.73529
2024,1,القصيم,رياض الخبراء,استديو - سكني,4,8800
2024,1,القصيم,ضرية,استديو - سكني,1,5000
2024,1,القصيم,عنيزة,استديو - سكني,89,8798.446153
2024,1,القصيم,قبة,استديو - سكني,1,4800
2024,1,القصيم,البصر,دوبلاكس - سكني,1,16000
2024,1,القصيم,البكيرية,دوبلاكس - سكني,8,16416.66667
2024,1,القصيم,بريدة,دوبلاكس - سكني,100,24575.63918
2024,1,القصيم,رياض الخبراء,دوبلاكس - سكني,1,10000
2024,1,القصيم,عنيزة,دوبلاكس - سكني,23,28159.09091
2024,1,القصيم,عيون الجواء,دوبلاكس - سكني,1,20000
2024,1,القصيم,البدائع,دور - سكني,91,14672.36842
2024,1,القصيم,البصر,دور - سكني,13,10154.54545
2024,1,القصيم,البطين,دور - سكني,2,11250
2024,1,القصيم,البكيرية,دور - سكني,253,14538.38095
2024,1,القصيم,التنومه,دور - سكني,1,8000
2024,1,القصيم,الخبراء والسحابين,دور - سكني,31,15684
2024,1,القصيم,الرس,دور - سكني,410,17146.46648
2024,1,القصيم,الشماسية,دور - سكني,3,12333.33333
2024,1,القصيم,القرين,دور - سكني,1,25000
2024,1,القصيم,القوارة,دور - سكني,1,12000
2024,1,القصيم,المذنب,دور - سكني,78,13264.28571
2024,1,القصيم,بريدة,دور - سكني,1131,15425.19816
2024,1,القصيم,دخنة,دور - سكني,1,20000
2024,1,القصيم,رياض الخبراء,دور - سكني,49,14902.38095
2024,1,القصيم,ضرية,دور - سكني,9,8227.777777
2024,1,القصيم,عقلة الصقور,دور - سكني,5,8050
2024,1,القصيم,عنيزة,دور - سكني,375,14124.68468
2024,1,القصيم,عيون الجواء,دور - سكني,19,12817.64706
2024,1,القصيم,قبة,دور - سكني,2,7200
2024,1,القصيم,قصرابن عقيل,دور - سكني,3,16333.33333
2024,1,القصيم,قصيباء الجديده,دور - سكني,4,11950
2024,1,القصيم,البدائع,شقة - سكني,639,12003.74592
2024,1,القصيم,البرقاء,شقة - سكني,1,12000
2024,1,القصيم,البصر,شقة - سكني,146,12385.62832
2024,1,القصيم,البطين,شقة - سكني,6,11333.33333
2024,1,القصيم,البكيرية,شقة - سكني,726,11774.30662
2024,1,القصيم,التنومه,شقة - سكني,16,10013.33333
2024,1,القصيم,الخبراء والسحابين,شقة - سكني,216,11833.69565
2024,1,القصيم,الرس,شقة - سكني,1446,12842.05992
2024,1,القصيم,الزلفي - البرود,شقة - سكني,5,9250
2024,1,القصيم,الشماسية,شقة - سكني,45,10315.38462
2024,1,القصيم,القوارة,شقة - سكني,80,13298.1746
2024,1,القصيم,المذنب,شقة - سكني,400,10758.58589
2024,1,القصيم,بريدة,شقة - سكني,11085,12405.71046
2024,1,القصيم,خصيبه,شقة - سكني,84,11892.46575
2024,1,القصيم,دخنة,شقة - سكني,64,11909.80392
2024,1,القصيم,رياض الخبراء,شقة - سكني,283,12724.11504
2024,1,القصيم,ضرية,شقة - سكني,174,10353.94737
2024,1,القصيم,طريف,شقة - سكني,5,8400
2024,1,القصيم,عقلة الصقور,شقة - سكني,169,13902.18978
2024,1,القصيم,عنيزة,شقة - سكني,2689,12725.71962
2024,1,القصيم,عيون الجواء,شقة - سكني,316,10687.91822
2024,1,القصيم,قبة,شقة - سكني,137,11228.44828
2024,1,القصيم,قصرابن عقيل,شقة - سكني,57,14186.66667
2024,1,القصيم,قصيباء الجديده,شقة - سكني,31,12683.33333
2024,1,القصيم,البدائع,فيلا - سكني,12,19883.33333
2024,1,القصيم,البصر,فيلا - سكني,5,21500
2024,1,القصيم,البكيرية,فيلا - سكني,19,22438.88889
2024,1,القصيم,الرس,فيلا - سكني,23,27022.72727
2024,1,القصيم,الزلفي - البرود,فيلا - سكني,1,18000
2024,1,القصيم,الشماسية,فيلا - سكني,1,10000
2024,1,القصيم,المذنب,فيلا - سكني,2,27500
2024,1,القصيم,بريدة,فيلا - سكني,211,25542.24096
2024,1,القصيم,رياض الخبراء,فيلا - سكني,9,17888.88889
2024,1,القصيم,عنيزة,فيلا - سكني,67,21355.76923
2024,1,القصيم,عيون الجواء,فيلا - سكني,4,18533.33333
2024,1,القصيم,البدائع,محل - تجاري,161,241.549738
2024,1,القصيم,البصر,محل - تجاري,38,256.940518
2024,1,القصيم,البكيرية,محل - تجاري,176,254.638571
2024,1,القصيم,التنومه,محل - تجاري,2,185
2024,1,القصيم,الخبراء والسحابين,محل - تجاري,61,193.281673
2024,1,القصيم,الرس,محل - تجاري,427,376.025821
2024,1,القصيم,الشماسية,محل - تجاري,9,249.348957
2024,1,القصيم,القوارة,محل - تجاري,19,124.185984
2024,1,القصيم,المذنب,محل - تجاري,127,272.498027
2024,1,القصيم,بريدة,محل - تجاري,2404,416.507202
2024,1,القصيم,خصيبه,محل - تجاري,23,216.431436
2024,1,القصيم,دخنة,محل - تجاري,17,190.007219
2024,1,القصيم,رياض الخبراء,محل - تجاري,77,231.406516
2024,1,القصيم,ضرية,محل - تجاري,21,327.068402
2024,1,القصيم,طريف,محل - تجاري,1,270
2024,1,القصيم,عقلة الصقور,محل - تجاري,16,439.024602
2024,1,القصيم,عنيزة,محل - تجاري,829,319.101607
2024,1,القصيم,عيون الجواء,محل - تجاري,49,243.583942
2024,1,القصيم,قبة,محل - تجاري,15,337.186755
2024,1,القصيم,قصرابن عقيل,محل - تجاري,11,187.720081
2024,1,القصيم,قصيباء الجديده,محل - تجاري,1,100
2024,1,القصيم,البدائع,معرض تجاري - تجاري,3,129.39394
2024,1,القصيم,البكيرية,معرض تجاري - تجاري,6,324.071786
2024,1,القصيم,الخبراء والسحابين,معرض تجاري - تجاري,1,50
2024,1,القصيم,الرس,معرض تجاري - تجاري,45,395.599374
2024,1,القصيم,المذنب,معرض تجاري - تجاري,2,435.25459
2024,1,القصيم,بريدة,معرض تجاري - تجاري,370,741.424279
2024,1,القصيم,رياض الخبراء,معرض تجاري - تجاري,1,85.03401
2024,1,القصيم,عنيزة,معرض تجاري - تجاري,75,420.498924
2024,1,القصيم,عيون الجواء,معرض تجاري - تجاري,1,269.39655
2024,1,القصيم,البدائع,مكتب - تجاري,4,206.400965
2024,1,القصيم,البصر,مكتب - تجاري,1,177.77778
2024,1,القصيم,البكيرية,مكتب - تجاري,1,100
2024,1,القصيم,الرس,مكتب - تجاري,6,110.277776
2024,1,القصيم,المذنب,مكتب - تجاري,2,113.095235
2024,1,القصيم,بريدة,مكتب - تجاري,185,214.494237
2024,1,القصيم,ضرية,مكتب - تجاري,3,237.5
2024,1,القصيم,عقلة الصقور,مكتب - تجاري,1,240
2024,1,القصيم,عنيزة,مكتب - تجاري,34,251.298014
2024,2,القصيم,البدائع,استديو - سكني,6,11250
2024,2,القصيم,البصر,استديو - سكني,1,12000
2024,2,القصيم,البكيرية,استديو - سكني,24,10450
2024,2,القصيم,الخبراء والسحابين,استديو - سكني,4,8666.666666
2024,2,القصيم,الرس,استديو - سكني,34,12173.91304
2024,2,القصيم,بريدة,استديو - سكني,221,11290.36765
2024,2,القصيم,رياض الخبراء,استديو - سكني,4,12000
2024,2,القصيم,ضرية,استديو - سكني,1,6500
2024,2,القصيم,طريف,استديو - سكني,1,12000
2024,2,القصيم,عنيزة,استديو - سكني,107,8371.891891
2024,2,القصيم,عيون الجواء,استديو - سكني,3,7500
2024,2,القصيم,البدائع,دوبلاكس - سكني,1,10000
2024,2,القصيم,البكيرية,دوبلاكس - سكني,7,17416.66667
2024,2,القصيم,الرس,دوبلاكس - سكني,2,21500
2024,2,القصيم,الشماسية,دوبلاكس - سكني,2,19000
2024,2,القصيم,المذنب,دوبلاكس - سكني,4,12500
2024,2,القصيم,بريدة,دوبلاكس - سكني,71,25669.38806
2024,2,القصيم,رياض الخبراء,دوبلاكس - سكني,3,17333.33333
2024,2,القصيم,عنيزة,دوبلاكس - سكني,19,21972.22222
2024,2,القصيم,عيون الجواء,دوبلاكس - سكني,1,18000
2024,2,القصيم,البدائع,دور - سكني,87,14496
2024,2,القصيم,البرقاء,دور - سكني,1,12000
2024,2,القصيم,البصر,دور - سكني,12,11977.77778
2024,2,القصيم,البكيرية,دور - سكني,238,13816.38278
2024,2,القصيم,الخبراء والسحابين,دور - سكني,21,16211.11111
2024,2,القصيم,الرس,دور - سكني,397,17594.04308
2024,2,القصيم,الشماسية,دور - سكني,2,7500
2024,2,القصيم,القوارة,دور - سكني,1,10000
2024,2,القصيم,المذنب,دور - سكني,58,13285.03704
2024,2,القصيم,بريدة,دور - سكني,951,15567.50437
2024,2,القصيم,خصيبه,دور - سكني,1,5000
2024,2,القصيم,دخنة,دور - سكني,3,16666.66667
2024,2,القصيم,رياض الخبراء,دور - سكني,35,14423.07692
2024,2,القصيم,ضرية,دور - سكني,10,9250
2024,2,القصيم,عقلة الصقور,دور - سكني,4,14750
2024,2,القصيم,عنيزة,دور - سكني,366,13928.52459
2024,2,القصيم,عيون الجواء,دور - سكني,20,11893.06667
2024,2,القصيم,قبة,دور - سكني,7,6771.428571
2024,2,القصيم,قصرابن عقيل,دور - سكني,4,10375
2024,2,القصيم,قصيباء الجديده,دور - سكني,1,12000
2024,2,القصيم,البدائع,شقة - سكني,682,13116.78113
2024,2,القصيم,البصر,شقة - سكني,167,12997.03125
2024,2,القصيم,البطين,شقة - سكني,11,12960
2024,2,القصيم,البكيرية,شقة - سكني,687,11723.20079
2024,2,القصيم,التنومه,شقة - سكني,30,12906.25
2024,2,القصيم,الخبراء والسحابين,شقة - سكني,205,12697.70482
2024,2,القصيم,الرس,شقة - سكني,1504,13339.3848
2024,2,القصيم,الزلفي - البرود,شقة - سكني,10,13387.5
2024,2,القصيم,الشماسية,شقة - سكني,54,11000
2024,2,القصيم,القرين,شقة - سكني,3,18000
2024,2,القصيم,القوارة,شقة - سكني,47,13904.57143
2024,2,القصيم,المذنب,شقة - سكني,415,11277.45511
2024,2,القصيم,بريدة,شقة - سكني,9827,12904.67351
2024,2,القصيم,خصيبه,شقة - سكني,93,12728.26582
2024,2,القصيم,دخنة,شقة - سكني,71,11916.12903
2024,2,القصيم,رياض الخبراء,شقة - سكني,332,13390.94382
2024,2,القصيم,ضرية,شقة - سكني,194,10397.1831
2024,2,القصيم,طريف,شقة - سكني,11,13027.27273
2024,2,القصيم,عقلة الصقور,شقة - سكني,185,13740.97887
2024,2,القصيم,عنيزة,شقة - سكني,2420,13677.87886
2024,2,القصيم,عيون الجواء,شقة - سكني,294,13051.54435
2024,2,القصيم,قبة,شقة - سكني,133,10509.48276
2024,2,القصيم,قصرابن عقيل,شقة - سكني,51,14872.97297
2024,2,القصيم,قصيباء الجديده,شقة - سكني,35,14164.28571
2024,2,القصيم,البدائع,فيلا - سكني,8,14763.14286
2024,2,القصيم,البصر,فيلا - سكني,3,67333.33333
2024,2,القصيم,البكيرية,فيلا - سكني,18,24684.61538
2024,2,القصيم,الرس,فيلا - سكني,12,26791.66667
2024,2,القصيم,الشماسية,فيلا - سكني,2,62500
2024,2,القصيم,القوارة,فيلا - سكني,1,45000
2024,2,القصيم,المذنب,فيلا - سكني,5,14400
2024,2,القصيم,بريدة,فيلا - سكني,155,25964.91935
2024,2,القصيم,رياض الخبراء,فيلا - سكني,1,9000
2024,2,القصيم,عنيزة,فيلا - سكني,72,24539.80952
2024,2,القصيم,عيون الجواء,فيلا - سكني,1,15000
2024,2,القصيم,البدائع,محل - تجاري,134,236.35623
2024,2,القصيم,البصر,محل - تجاري,46,250.921592
2024,2,القصيم,البطين,محل - تجاري,1,116.66667
2024,2,القصيم,البكيرية,محل - تجاري,173,275.673383
2024,2,القصيم,الخبراء والسحابين,محل - تجاري,34,185.516989
2024,2,القصيم,الرس,محل - تجاري,376,382.122696
2024,2,القصيم,الزلفي - البرود,محل - تجاري,2,194.285715
2024,2,القصيم,الشماسية,محل - تجاري,10,159.121315
2024,2,القصيم,القوارة,محل - تجاري,13,161.018762
2024,2,القصيم,المذنب,محل - تجاري,80,213.378224
2024,2,القصيم,بريدة,محل - تجاري,2373,397.085998
2024,2,القصيم,خصيبه,محل - تجاري,14,196.183861
2024,2,القصيم,دخنة,محل - تجاري,7,178.416667
2024,2,القصيم,رياض الخبراء,محل - تجاري,64,211.979161
2024,2,القصيم,ضرية,محل - تجاري,8,211.097371
2024,2,القصيم,عقلة الصقور,محل - تجاري,10,276.1403
2024,2,القصيم,عنيزة,محل - تجاري,631,313.569774
2024,2,القصيم,عيون الجواء,محل - تجاري,39,320.540138
2024,2,القصيم,قبة,محل - تجاري,16,285.150355
2024,2,القصيم,قصرابن عقيل,محل - تجاري,29,161.032168
2024,2,القصيم,قصيباء الجديده,محل - تجاري,1,250
2024,2,القصيم,البدائع,معرض تجاري - تجاري,4,259.60668
2024,2,القصيم,البصر,معرض تجاري - تجاري,1,211.11
2024,2,القصيم,البكيرية,معرض تجاري - تجاري,9,292.342692
2024,2,القصيم,الرس,معرض تجاري - تجاري,21,307.009065
2024,2,القصيم,المذنب,معرض تجاري - تجاري,1,384.61539
2024,2,القصيم,بريدة,معرض تجاري - تجاري,319,606.801651
2024,2,القصيم,عنيزة,معرض تجاري - تجاري,52,446.811023
2024,2,القصيم,عيون الجواء,معرض تجاري - تجاري,1,388.88889
2024,2,القصيم,قصرابن عقيل,معرض تجاري - تجاري,1,240
2024,2,القصيم,البصر,مكتب - تجاري,1,222.22222
