السنة ,الربع,المنطقة ,المدينة ,نوع العقار ,مجموع الصفقات,المتوسط
2023,4,الباحة,قلوة,استديو - سكني,6,9700
2023,4,الباحة,بلجرشي,دوبلاكس - سكني,1,45000
2023,4,الباحة,الباحة,دور - سكني,74,18373.91304
2023,4,الباحة,العقيق,دور - سكني,21,15584.21053
2023,4,الباحة,المخواة,دور - سكني,7,14942.85714
2023,4,الباحة,المندق,دور - سكني,2,19100
2023,4,الباحة,بلجرشي,دور - سكني,30,13421.42857
2023,4,الباحة,بني حسن,دور - سكني,1,16000
2023,4,الباحة,قلوة,دور - سكني,2,15600
2023,4,الباحة,الأطاولة,شقة - سكني,32,12406.89655
2023,4,الباحة,الباحة,شقة - سكني,1821,14009.92297
2023,4,الباحة,العقيق,شقة - سكني,557,12342.42991
2023,4,الباحة,المخواة,شقة - سكني,636,12473.61624
2023,4,الباحة,المندق,شقة - سكني,189,11609.93789
2023,4,الباحة,بلجرشي,شقة - سكني,589,13377.762
2023,4,الباحة,بني حسن,شقة - سكني,81,12933.33333
2023,4,الباحة,قلوة,شقة - سكني,405,11750.64179
2023,4,الباحة,الباحة,فيلا - سكني,10,26420
2023,4,الباحة,العقيق,فيلا - سكني,1,15000
2023,4,الباحة,المخواة,فيلا - سكني,1,12000
2023,4,الباحة,المندق,فيلا - سكني,1,14000
2023,4,الباحة,بلجرشي,فيلا - سكني,2,21000
2023,4,الباحة,بني حسن,فيلا - سكني,1,27000
2023,4,الباحة,قلوة,فيلا - سكني,1,10000
2023,4,الباحة,الأطاولة,محل - تجاري,8,227.7151
2023,4,الباحة,الباحة,محل - تجاري,340,576.203321
2023,4,الباحة,العقيق,محل - تجاري,81,409.703741
2023,4,الباحة,المخواة,محل - تجاري,90,475.880929
2023,4,الباحة,المندق,محل - تجاري,30,362.382593
2023,4,الباحة,بلجرشي,محل - تجاري,111,366.087355
2023,4,الباحة,بني حسن,محل - تجاري,21,298.068266
2023,4,الباحة,قلوة,محل - تجاري,39,400.904449
2023,4,الباحة,الأطاولة,معرض تجاري - تجاري,1,273.9726
2023,4,الباحة,الباحة,معرض تجاري - تجاري,18,730.705025
2023,4,الباحة,العقيق,معرض تجاري - تجاري,3,473.85965
2023,4,الباحة,المخواة,معرض تجاري - تجاري,2,588.46154
2023,4,الباحة,بلجرشي,معرض تجاري - تجاري,2,1192.857145
2023,4,الباحة,الباحة,مكتب - تجاري,13,327.761905
2023,4,الباحة,المخواة,مكتب - تجاري,1,92.30769
2024,1,الباحة,الباحة,استديو - سكني,77,10127.56897
2024,1,الباحة,العقيق,استديو - سكني,8,9600
2024,1,الباحة,المخواة,استديو - سكني,3,17100
2024,1,الباحة,المندق,استديو - سكني,2,6000
2024,1,الباحة,بلجرشي,استديو - سكني,17,9428.571428
2024,1,الباحة,بني حسن,استديو - سكني,3,6800
2024,1,الباحة,قلوة,استديو - سكني,1,12000
2024,1,الباحة,الباحة,دور - سكني,36,17444.44444
2024,1,الباحة,العقيق,دور - سكني,23,17855.55556
2024,1,الباحة,المخواة,دور - سكني,5,16000
2024,1,الباحة,المندق,دور - سكني,5,14880
2024,1,الباحة,بلجرشي,دور - سكني,9,11666.66667
2024,1,الباحة,بني حسن,دور - سكني,1,8000
2024,1,الباحة,قلوة,دور - سكني,5,18240
2024,1,الباحة,الأطاولة,شقة - سكني,14,13963.63636
2024,1,الباحة,الباحة,شقة - سكني,1459,15210.27414
2024,1,الباحة,العقيق,شقة - سكني,376,14008.76623
2024,1,الباحة,المخواة,شقة - سكني,461,13583.28675
2024,1,الباحة,المندق,شقة - سكني,136,13768.08511
2024,1,الباحة,بلجرشي,شقة - سكني,554,14255.46939
2024,1,الباحة,بني حسن,شقة - سكني,81,14683.67347
2024,1,الباحة,قلوة,شقة - سكني,285,13958.43137
2024,1,الباحة,الباحة,فيلا - سكني,2,38500
2024,1,الباحة,العقيق,فيلا - سكني,1,12000
2024,1,الباحة,بلجرشي,فيلا - سكني,2,22000
2024,1,الباحة,بني حسن,فيلا - سكني,1,12000
2024,1,الباحة,الأطاولة,محل - تجاري,5,445.238096
2024,1,الباحة,الباحة,محل - تجاري,253,496.706979
2024,1,الباحة,العقيق,محل - تجاري,71,470.009726
2024,1,الباحة,المخواة,محل - تجاري,68,450.357235
2024,1,الباحة,المندق,محل - تجاري,59,306.045303
2024,1,الباحة,بلجرشي,محل - تجاري,137,642.039975
2024,1,الباحة,بني حسن,محل - تجاري,19,260.52946
2024,1,الباحة,قلوة,محل - تجاري,44,366.995365
2024,1,الباحة,الأطاولة,معرض تجاري - تجاري,1,273.9726
2024,1,الباحة,الباحة,معرض تجاري - تجاري,35,752.63169
2024,1,الباحة,العقيق,معرض تجاري - تجاري,2,498.026315
2024,1,الباحة,المخواة,معرض تجاري - تجاري,1,836.1204
2024,1,الباحة,بلجرشي,معرض تجاري - تجاري,2,827.58621
2024,1,الباحة,الباحة,مكتب - تجاري,22,355.643594
2024,1,الباحة,المخواة,مكتب - تجاري,3,900
2024,1,الباحة,المندق,مكتب - تجاري,1,400
2024,1,الباحة,بلجرشي,مكتب - تجاري,2,272.32143
2024,2,الباحة,الباحة,استديو - سكني,57,11577.55102
2024,2,الباحة,العقيق,استديو - سكني,11,8040
2024,2,الباحة,المخواة,استديو - سكني,5,10400
2024,2,الباحة,المندق,استديو - سكني,2,8000
2024,2,الباحة,بلجرشي,استديو - سكني,14,8815.384615
2024,2,الباحة,قلوة,استديو - سكني,8,12242.85714
2024,2,الباحة,بلجرشي,دوبلاكس - سكني,1,12000
2024,2,الباحة,الباحة,دور - سكني,32,19819.23077
2024,2,الباحة,العقيق,دور - سكني,19,15830.76923
2024,2,الباحة,المخواة,دور - سكني,6,23500
2024,2,الباحة,بلجرشي,دور - سكني,15,24100
2024,2,الباحة,قلوة,دور - سكني,1,30000
2024,2,الباحة,الأطاولة,شقة - سكني,23,12588.23529
2024,2,الباحة,الباحة,شقة - سكني,1717,15559.00238
2024,2,الباحة,العقيق,شقة - سكني,388,14258.11746
2024,2,الباحة,المخواة,شقة - سكني,430,14001.98305
2024,2,الباحة,المندق,شقة - سكني,145,13706.73109
2024,2,الباحة,بلجرشي,شقة - سكني,547,14554.73374
2024,2,الباحة,بني حسن,شقة - سكني,59,14736.07843
2024,2,الباحة,قلوة,شقة - سكني,250,13592.66055
2024,2,الباحة,الباحة,فيلا - سكني,4,38500
2024,2,الباحة,العقيق,فيلا - سكني,3,15000
2024,2,الباحة,الأطاولة,محل - تجاري,9,275.006703
2024,2,الباحة,الباحة,محل - تجاري,288,552.689888
2024,2,الباحة,العقيق,محل - تجاري,47,428.021727
2024,2,الباحة,المخواة,محل - تجاري,62,442.675102
2024,2,الباحة,المندق,محل - تجاري,52,241.206552
2024,2,الباحة,بلجرشي,محل - تجاري,108,376.677268
2024,2,الباحة,بني حسن,محل - تجاري,11,241.268693
2024,2,الباحة,قلوة,محل - تجاري,20,470.250476
2024,2,الباحة,الباحة,معرض تجاري - تجاري,14,546.94467
2024,2,الباحة,المندق,معرض تجاري - تجاري,1,10.20408
2024,2,الباحة,بلجرشي,معرض تجاري - تجاري,4,291.665
2024,2,الباحة,الباحة,مكتب - تجاري,12,438.020037
2024,2,الباحة,بلجرشي,مكتب - تجاري,5,215.396825
2024,3,الباحة,الأطاولة,استديو - سكني,1,8400
2024,3,الباحة,الباحة,استديو - سكني,114,10133.47619
2024,3,الباحة,العقيق,استديو - سكني,39,12336.66667
2024,3,الباحة,المخواة,استديو - سكني,2,9600
2024,3,الباحة,بلجرشي,استديو - سكني,12,8485.714285
2024,3,الباحة,بني حسن,استديو - سكني,2,18000
2024,3,الباحة,قلوة,استديو - سكني,5,8750
2024,3,الباحة,الأطاولة,دور - سكني,1,15000
2024,3,الباحة,الباحة,دور - سكني,62,17245.4
2024,3,الباحة,العقيق,دور - سكني,19,18492.85714
2024,3,الباحة,المخواة,دور - سكني,5,15160
2024,3,الباحة,المندق,دور - سكني,3,15400
2024,3,الباحة,بلجرشي,دور - سكني,30,12990.47619
2024,3,الباحة,بني حسن,دور - سكني,4,16250
2024,3,الباحة,قلوة,دور - سكني,3,11333.33333
2024,3,الباحة,الأطاولة,شقة - سكني,16,12225.0625
2024,3,الباحة,الباحة,شقة - سكني,2147,15980.77368
2024,3,الباحة,الثراوين,شقة - سكني,1,15600
2024,3,الباحة,الثويمات,شقة - سكني,2,16500
2024,3,الباحة,الجهلان,شقة - سكني,4,16866.66667
2024,3,الباحة,الحبقه,شقة - سكني,2,17000
2024,3,الباحة,الحطاوره,شقة - سكني,1,8000
2024,3,الباحة,الحميدان,شقة - سكني,5,10875
2024,3,الباحة,العقيق,شقة - سكني,895,14315.21505
2024,3,الباحة,الفرشه,شقة - سكني,1,20000
2024,3,الباحة,الفريشه,شقة - سكني,1,18000
2024,3,الباحة,القوارير,شقة - سكني,49,15000
2024,3,الباحة,اللغاميس,شقة - سكني,2,18000
2024,3,الباحة,المخواة,شقة - سكني,630,14075.09007
2024,3,الباحة,المطيريه,شقة - سكني,3,18000
2024,3,الباحة,المكاتيم,شقة - سكني,1,12000
2024,3,الباحة,المندق,شقة - سكني,169,14798.57143
2024,3,الباحة,الهدوان والقهبان,شقة - سكني,1,18000
2024,3,الباحة,بلجرشي,شقة - سكني,633,15376.78014
2024,3,الباحة,بني حسن,شقة - سكني,58,15164.44444
2024,3,الباحة,دار الوادى,شقة - سكني,1,18000
2024,3,الباحة,قلوة,شقة - سكني,428,14130.76923
2024,3,الباحة,ماطوه,شقة - سكني,3,15166.66667
2024,3,الباحة,مثيب,شقة - سكني,2,19500
2024,3,الباحة,مديره,شقة - سكني,1,12000
2024,3,الباحة,معشوقه,شقة - سكني,3,15000
2024,3,الباحة,نبهان,شقة - سكني,1,18000
2024,3,الباحة,الباحة,فيلا - سكني,2,18100
2024,3,الباحة,المخواة,فيلا - سكني,1,21600
2024,3,الباحة,بلجرشي,فيلا - سكني,2,26000
2024,3,الباحة,بني حسن,فيلا - سكني,1,28000
2024,3,الباحة,قلوة,فيلا - سكني,2,16800
2024,3,الباحة,الأطاولة,محل - تجاري,8,439.825363
2024,3,الباحة,الباحة,محل - تجاري,393,494.222471
2024,3,الباحة,الثويمات,محل - تجاري,1,228.57143
2024,3,الباحة,الحبقه,محل - تجاري,2,300
2024,3,الباحة,الحميدان,محل - تجاري,5,332.676612
2024,3,الباحة,الشوق,محل - تجاري,1,300
2024,3,الباحة,العقيق,محل - تجاري,122,382.339307
2024,3,الباحة,القوارير,محل - تجاري,7,298.666666
2024,3,الباحة,المخواة,محل - تجاري,134,407.047481
2024,3,الباحة,المندق,محل - تجاري,107,353.843354
2024,3,الباحة,بلجرشي,محل - تجاري,181,406.107881
2024,3,الباحة,بني حسن,محل - تجاري,13,244.080436
2024,3,الباحة,قلوة,محل - تجاري,31,456.86816
2024,3,الباحة,الباحة,معرض تجاري - تجاري,14,477.24135
2024,3,الباحة,المخواة,معرض تجاري - تجاري,1,250
2024,3,الباحة,المندق,معرض تجاري - تجاري,3,297.708953
2024,3,الباحة,بلجرشي,معرض تجاري - تجاري,3,456.25
2024,3,الباحة,قلوة,معرض تجاري - تجاري,1,29.73978
2024,3,الباحة,الباحة,مكتب - تجاري,13,295.404763
2024,3,الباحة,العقيق,مكتب - تجاري,2,143.75
2024,3,الباحة,المندق,مكتب - تجاري,1,250
2024,3,الباحة,بلجرشي,مكتب - تجاري,3,242.22222
2024,4,الباحة,الباحة,استديو - سكني,57,11385.36585
2024,4,الباحة,العقيق,استديو - سكني,50,9150
2024,4,الباحة,القوارير,استديو - سكني,2,9600
2024,4,الباحة,المخواة,استديو - سكني,2,5700
2024,4,الباحة,المندق,استديو - سكني,4,6050
2024,4,الباحة,بلجرشي,استديو - سكني,10,6155.555555
2024,4,الباحة,بني حسن,استديو - سكني,2,9000
2024,4,الباحة,قلوة,استديو - سكني,3,7266.666666
2024,4,الباحة,ليف الاعلى,استديو - سكني,2,6000
2024,4,الباحة,ملف القوارير,استديو - سكني,3,9900
2024,4,الباحة,الباحة,دوبلاكس - سكني,1,28000
2024,4,الباحة,ال مرزوق,دور - سكني,2,14000
2024,4,الباحة,الباحة,دور - سكني,51,25881.39535
2024,4,الباحة,الجهلان,دور - سكني,2,19500
2024,4,الباحة,الحبقه,دور - سكني,1,9600
2024,4,الباحة,الحميدان,دور - سكني,2,12000
2024,4,الباحة,العقيق,دور - سكني,22,18742.10526
2024,4,الباحة,المخواة,دور - سكني,6,13683.33333
2024,4,الباحة,المكاتيم,دور - سكني,1,15000
2024,4,الباحة,المندق,دور - سكني,2,17000
2024,4,الباحة,بلجرشي,دور - سكني,18,13512.5
2024,4,الباحة,بني حسن,دور - سكني,1,16000
2024,4,الباحة,قلوة,دور - سكني,3,18000
2024,4,الباحة,ليف الاعلى,دور - سكني,2,6000
2024,4,الباحة,مديره,دور - سكني,1,12000
2024,4,الباحة,ال رداد ال سليم,شقة - سكني,3,16666.66667
2024,4,الباحة,ال زياد العقاربه واهل الراس,شقة - سكني,7,13933.33333
2024,4,الباحة,ال مرزوق,شقة - سكني,8,18500
2024,4,الباحة,الأطاولة,شقة - سكني,20,14741.23529
2024,4,الباحة,الباحة,شقة - سكني,1769,15694.12119
2024,4,الباحة,الثراوين,شقة - سكني,2,19500
2024,4,الباحة,الجهلان,شقة - سكني,8,12550
2024,4,الباحة,الجوفاء,شقة - سكني,2,12000
2024,4,الباحة,الحازم الاعلى والاسفل,شقة - سكني,2,7200
2024,4,الباحة,الحبقه,شقة - سكني,6,14960
2024,4,الباحة,الحطاوره,شقة - سكني,8,12250
2024,4,الباحة,الحميدان,شقة - سكني,21,13122.27778
2024,4,الباحة,الرهوه والسحيمه,شقة - سكني,2,17250
2024,4,الباحة,الشوق,شقة - سكني,4,11000
2024,4,الباحة,الضحوات,شقة - سكني,2,14000
2024,4,الباحة,العقيق,شقة - سكني,541,14494.80319
2024,4,الباحة,الغران,شقة - سكني,7,16166.66667
2024,4,الباحة,الفريشه,شقة - سكني,2,18000
2024,4,الباحة,القوارير,شقة - سكني,18,12685.71429
2024,4,الباحة,المحاطبه,شقة - سكني,4,13000
2024,4,الباحة,المخواة,شقة - سكني,523,13615.35088
2024,4,الباحة,المداهره,شقة - سكني,3,13600
2024,4,الباحة,المروه الشماليه,شقة - سكني,1,12000
2024,4,الباحة,المطيريه,شقة - سكني,5,16000
2024,4,الباحة,المكاتيم,شقة - سكني,4,18000
2024,4,الباحة,المندق,شقة - سكني,135,13988.2043
2024,4,الباحة,بلجرشي,شقة - سكني,571,14315.866
2024,4,الباحة,بني حسن,شقة - سكني,51,14355.55556
2024,4,الباحة,جناب ال داهش,شقة - سكني,3,12666.66667
2024,4,الباحة,سبيحه السفلى,شقة - سكني,1,12000
2024,4,الباحة,صخوان,شقة - سكني,1,18000
2024,4,الباحة,قلوة,شقة - سكني,247,14384.30806
2024,4,الباحة,ليف الاعلى,شقة - سكني,5,12720
2024,4,الباحة,مثيب,شقة - سكني,2,15000
2024,4,الباحة,مديره,شقة - سكني,1,18000
2024,4,الباحة,معشوقه,شقة - سكني,14,12000
2024,4,الباحة,ملف القوارير,شقة - سكني,1,9600
2024,4,الباحة,نبهان,شقة - سكني,9,10700
2024,4,الباحة,وادي انيام,شقة - سكني,1,15000
2024,4,الباحة,الباحة,فيلا - سكني,5,27200
2024,4,الباحة,العقيق,فيلا - سكني,1,17000
2024,4,الباحة,بلجرشي,فيلا - سكني,1,22000
2024,4,الباحة,ال رداد ال سليم,محل - تجاري,2,190
2024,4,الباحة,ال زياد العقاربه واهل الراس,محل - تجاري,1,400
2024,4,الباحة,الأطاولة,محل - تجاري,10,257.799145
2024,4,الباحة,الباحة,محل - تجاري,382,577.352572
2024,4,الباحة,الثويمات,محل - تجاري,1,250
2024,4,الباحة,الجهلان,محل - تجاري,1,240
2024,4,الباحة,الحطاوره,محل - تجاري,2,263.88889
2024,4,الباحة,الحميدان,محل - تجاري,11,282.558048
2024,4,الباحة,الشوق,محل - تجاري,9,168
2024,4,الباحة,العقله,محل - تجاري,2,104.166665
2024,4,الباحة,العقيق,محل - تجاري,145,429.626502
2024,4,الباحة,القوارير,محل - تجاري,19,357.09091
2024,4,الباحة,المحاطبه,محل - تجاري,2,149.96
2024,4,الباحة,المخواة,محل - تجاري,173,463.451824
2024,4,الباحة,المطيريه,محل - تجاري,1,68.96552
2024,4,الباحة,المكاتيم,محل - تجاري,1,250
2024,4,الباحة,المندق,محل - تجاري,78,324.877087
2024,4,الباحة,بلجرشي,محل - تجاري,150,701.540905
2024,4,الباحة,بني حسن,محل - تجاري,45,140.284629
2024,4,الباحة,قلوة,محل - تجاري,52,305.531253
2024,4,الباحة,ليف الاعلى,محل - تجاري,1,75
2024,4,الباحة,ماطوه,محل - تجاري,2,262.67281
2024,4,الباحة,الأطاولة,معرض تجاري - تجاري,1,493.15069
2024,4,الباحة,الباحة,معرض تجاري - تجاري,23,808.097077
2024,4,الباحة,القوارير,معرض تجاري - تجاري,1,409.41177
2024,4,الباحة,بلجرشي,معرض تجاري - تجاري,2,579.13165
2024,4,الباحة,الباحة,مكتب - تجاري,20,366.344071
2024,4,الباحة,العقيق,مكتب - تجاري,1,285.71429
2024,4,الباحة,بلجرشي,مكتب - تجاري,1,357.14286
